

year,riverEmissions,River unc (TgCO2),woodCropEmissions,Wood+Crop unc (TgCO2),fossilFuelEmissions,FF unc (TgCO2),Z-statistic,Mean dC_loss (TgCO2),netBiosphereEmissions,netCarbonEmissions,Mean FUR,isoa2,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon
2018,0.3720786129790482,-0.43658598180328545,0.08307805925603885,0.08307815548232603,-0.35822416831617976,-0.32464633638396645,0.34287635999722355,0.029512792891588244,0.11114531794913007,-0.35808052803907414,-1.604332287433512,TT,-0.3862578422514982,-0.3837143707625077,-0.3614651994071889,-0.4566634742891951,-0.37983988189037204,-0.26233927136743307
2019,0.37217539268262384,-0.4371939268590598,0.08307805925603885,0.08307815548232603,-0.35774677435206104,-0.3097608884098116,1.1516580391170392,0.029964833983741574,0.11160360738341114,-0.35716589468979776,-1.604332287433512,TT,-0.3874919931873442,-0.38487594496705513,-0.360922378237985,-0.4569842921641944,-0.37984481966811967,-0.2626356754987286
2020,0.3722118910414568,-0.43668821851054035,0.08307805925603885,0.08307815548232603,-0.35908359166067566,-0.3097608884098116,0.5113725431471852,0.030968321167888942,0.11258469153378262,-0.35809373195772776,-1.604332287433512,TT,-0.3861139484921756,-0.3838798645576646,-0.36362604218289135,-0.4574307870483397,-0.37983341051902214,-0.2712717167126675
2015,0.3717632336320552,-0.4246426822038457,0.20193469037067108,0.20193466276277122,-0.3171146091332804,-0.38915440403276313,-1.2859200771190726,0.0028545551104385415,0.09500075655273056,-0.3194324136229089,-1.395605598789118,TN,-0.2786417236703058,-0.34444883325751435,-0.27808635333316484,-0.37255082476540874,-0.34173099916847194,-0.2421386303573164
2016,0.3718817961505189,-0.42385596644373463,0.20193469037067108,0.20193466276277122,-0.31553281334307853,-0.38969754596416023,-0.5670030290125694,0.009936968639129707,0.10189680531338928,-0.31252292175687413,-1.395605598789118,TN,-0.28432729013810587,-0.3489167302606063,-0.27372427871522637,-0.3695383945413031,-0.34666304696179595,-0.24254239952695308
2017,0.3718462216802054,-0.4240920285738021,0.20193469037067108,0.20193466276277122,-0.3127835723133501,-0.38929332083701984,-0.9039953953124927,0.0045315871707192635,0.09664485335482824,-0.31294796218591453,-1.395605598789118,TN,-0.26958001415786703,-0.35182026005137296,-0.28283756844972574,-0.3538745045081827,-0.3460437501985427,-0.23769163939390087
2018,0.37172178246878773,-0.4249177404073406,0.20193469037067108,0.20193466276277122,-0.3106936603158841,-0.38929332083701984,-1.2859200771190726,0.010717016629908755,0.10262115451968845,-0.3060801779359444,-1.395605598789118,TN,-0.3262325304005063,-0.3509057345142247,-0.2791790318237155,-0.37614395954036023,-0.3414505213973912,-0.23902853600400972
2019,0.3716031532779566,-0.42570493018779315,0.20193469037067108,0.20193466276277122,-0.30889749407815814,-0.38915440403276313,-0.8253638431758439,0.004968807326093446,0.09701963555537961,-0.30792334717318526,-1.395605598789118,TN,-0.2868747548635514,-0.33843617423953537,-0.2797315118467912,-0.3491938908456534,-0.33702391579470725,-0.24053258777281442
2020,0.3717632336320552,-0.4246426506024896,0.20193469037067108,0.20193466276277122,-0.31501224834584096,-0.38915440403276313,-0.6007022656425617,0.00430769176194522,0.09641073000473638,-0.31584332305724117,-1.395605598789118,TN,-0.36925290930907373,-0.33949061658148105,-0.285498913067143,-0.35661715728174276,-0.33755133370164664,-0.2470696737909736
2015,0.13921073052956331,0.07080916178108779,0.3330984834368178,0.33309879676877735,0.04002906904169225,-0.24203154502952123,0.8034325939404521,0.11314036474519257,0.16551406336056804,0.1683630271260196,0.7438429598159177,TR,1.0976590766359149,0.31385894271671977,0.4965682737631968,-0.03021019746903143,0.05379259804722481,0.5876614314140544
2016,0.17979991533297623,-0.19852572011056702,0.3330984834368178,0.33309879676877735,0.07040069030439107,-0.22867332790544276,0.21931249235391834,0.014491711254727266,0.07805137088342841,0.14242955282225658,0.7438429598159177,TR,0.9970354335567793,0.35034570387243086,0.516017812823496,0.14640811300822318,0.06851013388732635,0.60687044428686
2017,0.18187533088352503,-0.21229759109897386,0.3330984834368178,0.33309879676877735,0.1155361196392482,-0.20552261474359623,-0.48837147687592064,0.041477967962498835,0.10465775970259071,0.21684131925579977,0.7438429598159177,TR,1.0990027020126747,0.46608707338507804,0.4627177926687052,-0.07065265311346554,0.10414480256906342,0.7110687691713095
2018,0.2141466616240914,-0.4264426006432369,0.3330984834368178,0.33309879676877735,0.10685737147336817,-0.20552261474359623,0.48890638539385706,0.03490571116000781,0.10484383495903925,0.20635712839680972,0.7438429598159177,TR,1.014434901755509,0.6577085411686655,0.5105541284164018,0.05525791545984393,0.08327988224586519,0.6767050685466034
2019,0.17394798640109382,-0.15969492177549421,0.3330984834368178,0.33309879676877735,0.09843673583354273,-0.24203154502952123,-0.15137911057599732,-0.09710116724596043,-0.03141540710121841,0.09776747263138703,0.7438429598159177,TR,1.103052713318347,0.37014316922503576,0.48007836023677425,-0.053727853945830774,0.09219663415935256,0.6460140943625015
2020,0.17779593446177172,-0.18523039757214904,0.3330984834368178,0.33309879676877735,0.062142231561467184,-0.24203154502952123,0.42150791213387234,0.0773691091952242,0.13865282528906697,0.17604016268605435,0.7438429598159177,TR,1.1679262930598708,0.3420955429422558,0.5032918250851971,0.07433166788617722,0.12861194545901503,0.6027450568070395
2015,0.1757386156966568,-0.27355523983113844,0.0766928531934678,0.07669295211811973,-0.37081698736332963,-0.40887774358139084,-0.039048321809356204,0.40926624108094495,0.43915828704428633,-0.1368797849341593,1.1873871731852546,TZ,-0.037453355006787224,0.6993994930858347,0.008871783921804474,0.0852275407122146,-0.08286488217153888,-0.26869296537074805
2016,0.17076009477755696,-0.240520762231939,0.0766928531934678,0.07669295211811973,-0.37065338285289895,-0.4082452166570908,0.2754778867372389,0.3602776102182151,0.3906132501916673,-0.17169722597669784,1.1873871731852546,TZ,-0.02706103204105819,0.6994689872437424,0.014397046115500545,0.0995193503518002,-0.08888297663431206,-0.2719162434009154
2017,0.19208096540584274,-0.3820016135597202,0.0766928531934678,0.07669295211811973,-0.3704080389022483,-0.40671656247910204,1.5672819575536114,0.3777626233721568,0.4119154457884351,-0.15603125854199865,1.1873871731852546,TZ,-0.007438115097915126,0.6963642139232769,0.016162389161090526,0.13348948937818783,-0.0777726476759471,-0.27011384458394583
2018,0.14941636505188102,-0.0988932806118535,0.0766928531934678,0.07669295211811973,-0.37022449348604375,-0.40671656247910204,-0.43220608249260006,0.12281312452955517,0.1558645564890939,-0.3405042819266119,1.1873871731852546,TZ,-0.02264568911689741,0.7070243489715566,0.022082726707458467,0.16754065434696272,-0.0369023271608677,-0.26905457805757516
2019,0.159207678434002,-0.16386377267221433,0.0766928531934678,0.07669295211811973,-0.3700634129963325,-0.40887774358139084,0.4552071487638647,0.3829409003025308,0.410253547988577,-0.1568075721106278,1.1873871731852546,TZ,-0.04453693657245527,0.7114577588532605,0.026069480922189216,0.17671611065344478,-0.02695820476444779,-0.2642997569184348
2020,0.16944093436566615,-0.2317665545650999,0.0766928531934678,0.07669295211811973,-0.37057878148032425,-0.40887774358139084,0.2754778867372389,0.021014802999109163,0.0611636793915408,-0.40924864702600655,1.1873871731852546,TZ,-0.06047399301785545,0.7089602784509302,0.024609683842614978,0.28348715345535475,0.003349545855796153,-0.2673745244180547
2015,0.36560727870488363,-0.4078825553812609,0.06776158276880241,0.06776168234066467,-0.3738983027208263,-0.4248912073927334,2.039071270373504,0.2134581497490919,0.28704688590174304,-0.25037225130928165,0.013299549560539562,UG,-0.1574189872657,-0.02835400756172707,0.3075638226528052,-0.16314821942357033,-0.23135377129398657,-0.28956189764713774
2016,0.36627571681106774,-0.41231812172346555,0.06776158276880241,0.06776168234066467,-0.3738265337334933,-0.4240056696987134,1.0280941714737344,0.16217846011821777,0.23742743090603396,-0.28607700965774435,0.013299549560539562,UG,-0.17501062661145425,-0.02823452446907925,0.31750406877593407,-0.170337053450865,-0.24177866767693187,-0.28952595524560815
2017,0.3656555780727443,-0.40820311953753985,0.06776158276880241,0.06776168234066467,-0.37371979392515225,-0.4227933359159911,1.4886504054169627,0.1886477874895106,0.26298451024065367,-0.2675114267557078,0.013299549560539562,UG,-0.16049521835243133,-0.04421065969043755,0.32406553078495337,-0.15058269694836968,-0.2217650792152392,-0.2883167995823037
2018,0.3644073189612586,-0.39991989848201615,0.06776158276880241,0.06776168234066467,-0.3736396077284519,-0.4227933359159911,1.8256427717168862,0.0953321977644813,0.17218772688740994,-0.3329079208149756,0.013299549560539562,UG,-0.16833167382805342,-0.027091397587619172,0.3285036547471599,-0.12180124349590439,-0.21218824105014186,-0.28621612671447877
2019,0.3645039272216038,-0.40056108999728635,0.06776158276880241,0.06776168234066467,-0.3735694605100879,-0.4248912073927334,-0.17384526832932554,0.04992858352094245,0.12815295086370523,-0.36458582629790043,0.013299549560539562,UG,-0.1618413644064307,-0.024875882797943123,0.329674740510134,0.01594403085075287,-0.14983536704686934,-0.2865863591526194
2020,0.36528996585923634,-0.40577695702431377,0.06776158276880241,0.06776168234066467,-0.3737966109539241,-0.4248912073927334,-0.06151447956268442,0.06119135456026748,0.139240856997344,-0.3568656277989339,0.013299549560539562,UG,-0.1616052546918449,-0.027065488512095424,0.33679558061039017,-0.07975100186330918,-0.17539508134501142,-0.28851955245286626
2015,0.2965976162318755,-0.2298742653618282,-1.4045084514703632,-1.4045126749451209,-0.1415039831323178,-0.028414791274009785,-0.19631142608265376,-0.26800337107082495,-0.31535520741149425,-0.4005929893145328,0.9656150665005859,UA,0.4092428128237723,-0.28550746536687965,-0.15643550121553143,0.13678622273363159,-0.060633154660756146,0.05027546925334416
2016,0.29174320116235647,-0.19766205504835233,-1.4045084514703632,-1.4045126749451209,-0.1327567095170427,-0.015698779704036058,-0.43220608249260006,-0.3433803773971702,-0.3894792603823819,-0.4433606425162241,0.9656150665005859,UA,0.49731249880757794,-0.2746935530159205,-0.14001298133999612,0.41409161564958913,-0.031684124142620264,0.05715164173410125
2017,0.3018817823323297,-0.26493913009045666,-1.4045084514703632,-1.4045126749451209,-0.14232286225258833,-0.03168844547268223,-1.3870177870090497,-0.42258657864622784,-0.4642701334655133,-0.5090122167225188,0.9656150665005859,UA,0.1810961871842117,-0.1816699655788262,-0.11201692290529724,0.33087023670062155,-0.04392682925711253,0.028303039253074393
2018,0.29244821382436487,-0.20234031980540546,-1.4045084514703632,-1.4045126749451209,-0.13484102526947475,-0.03168844547268223,-1.6116793645423317,-0.4387544014503413,-0.48187573404701695,-0.5125591805001012,0.9656150665005859,UA,0.46207427153420516,-0.3151028495849518,-0.08496987182944721,0.6302068760304408,-0.02317769816361951,0.046299796076861084
2019,0.3036768882011316,-0.27685062924525283,-1.4045084514703632,-1.4045126749451209,-0.14150969358643403,-0.028414791274009785,-1.5779801279123395,-0.6002913878769706,-0.6363286083970552,-0.6321286281770473,0.9656150665005859,UA,0.5546608835768998,-0.3116819950182303,-0.08307026985771004,0.6663553768835478,-0.02657239338249851,0.0224976264101547
2020,0.2972695784489073,-0.2343332167075469,-1.4045084514703632,-1.4045126749451209,-0.15789869690007777,-0.028414791274009785,-0.8702961586825003,-0.4076744586763702,-0.4507390604253446,-0.5183082644886933,0.9656150665005859,UA,-0.010358831097202537,-0.3090063998052863,-0.09593100987056297,0.8328960377220496,-0.0655557911038653,-0.00880220817024524
2015,0.33025897058624226,-0.40804264785126376,-0.14067257453023652,-0.14067232918063,-0.3580533115290214,-0.42046351892263334,-0.7579653699158593,0.05775819014471351,0.1116248434490482,-0.35752569448690863,0.35248041860767937,UY,-0.3756331784224432,-0.16406351756368792,-0.3520744533424284,-0.44803396728134237,-0.34093340557494894,-0.2944965713666509
2016,0.32818650766910634,-0.39429011689279014,-0.14067257453023652,-0.14067232918063,-0.35814125252241175,-0.4208430350772133,-0.31987529372595896,0.019364586882105295,0.07395059668262828,-0.3848088052399916,0.35248041860767937,UY,-0.387698302508739,-0.22683618874284947,-0.3696649518598182,-0.45399507578512993,-0.3411412547125215,-0.29478716157066526
2017,0.3330401607687124,-0.4264979346177681,-0.14067257453023652,-0.14067232918063,-0.35824278439659873,-0.4217707317440006,-0.39850684586260776,0.0208836828684988,0.07641169557808805,-0.38315786095595633,0.35248041860767937,UY,-0.37264080871190186,-0.28622616529990197,-0.34918665907812446,-0.4406300881366125,-0.3339736559808405,-0.29514056095227675
2018,0.3343229371172572,-0.43501022758339,-0.14067257453023652,-0.14067232918063,-0.3579920954608953,-0.4217707317440006,-1.0163261840791338,-0.04352361130057498,0.014179253414540984,-0.4277414686514412,0.35248041860767937,UY,-0.3810541090759348,-0.27035295852347185,-0.3440264900029719,-0.4431494807055203,-0.3506297705407683,-0.29451837966081995
2019,0.33429274405945436,-0.43480930300117016,-0.14067257453023652,-0.14067232918063,-0.35769069769263945,-0.42046351892263334,-0.7804315276691874,0.011253889481990357,0.06732283091195086,-0.38903844619365796,0.35248041860767937,UY,-0.3703037340713296,-0.28646977325354317,-0.3531821814497401,-0.45134088870028294,-0.3361206534802473,-0.2945999739332121
2020,0.3320202640401545,-0.41973006178995453,-0.14067257453023652,-0.14067232918063,-0.3591563428461167,-0.42046351892263334,-0.26370989934263844,-0.055273037060350895,0.002310727076881299,-0.43772694959874403,0.35248041860767937,UY,-0.3817728837792382,-0.25779057847993037,-0.3237054485026347,-0.45750610564557953,-0.34132913541084114,-0.2956526623499151
2015,-1.2016334401606015,1.8300376950578618,-3.446662967511275,-3.4466735416215926,5.749616338359017,2.477316992097149,-1.0500254207091262,-2.2324146037888517,-2.6942240935758592,5.090676663021182,2.935473190582052,US,8.532759679516134,6.626946363549568,8.601169505546379,4.99339920620661,1.9659900502006025,10.639851560645162
2016,-1.2897743098475152,1.2451661166291401,-3.446662967511275,-3.4466735416215926,5.646222856130154,2.4014308411160967,-0.09521371619267674,-2.9179479982892067,-3.377305512550921,4.471461781568707,2.935473190582052,US,9.452247435293945,6.385290807458506,9.42778376523555,4.814210599561977,2.2465246840680626,10.228053553067516
2017,-1.2671438034312512,1.3953326006810234,-3.446662967511275,-3.4466735416215926,5.576007112316718,2.381416004010996,0.6124702530371623,-3.315096460276108,-3.7580515642949854,4.110914461020836,2.935473190582052,US,8.43327597323047,6.364451835170524,9.385159313445676,5.050086225202406,2.0464992404295645,10.357619243787807
2018,-1.204652745940886,1.8100150758328628,-3.446662967511275,-3.4466735416215926,5.757279767783026,2.381416004010996,-0.36480760923261546,-2.408729555605908,-2.865907270332391,4.976211263454897,2.935473190582052,US,8.908468760585617,6.19743888485734,9.942331952301366,4.584698428830743,2.0127642980359313,10.56148167705554
2019,-1.4737995684622613,0.02400439326128638,-3.446662967511275,-3.4466735416215926,5.600904692263578,2.477316992097149,-0.5670030290125694,-2.906344226072813,-3.4034698485454924,4.397139089189573,2.935473190582052,US,8.479479574354912,6.453433517717097,9.857942430206714,5.0732568415341825,1.8687550862455395,10.127758629769593
2020,-1.2874026784932855,1.260909912238191,-3.446662967511275,-3.4466735416215926,4.943939788005229,2.477316992097149,0.6237033319138264,-2.9207977849281583,-3.379586356943563,3.610632654255805,2.935473190582052,US,8.504133029737082,6.485193645373435,9.319335525277992,4.437044297344439,1.99796433894598,8.838610992801316
2015,0.3643593148567393,-0.3810301878732043,0.14364751362348507,0.1436475959063982,-0.2652021270623375,-0.22476344612989788,0.3765755966272159,0.04697333481287125,0.13150386962572105,-0.22959148400158874,-0.4954717540101702,UZ,-0.04240890292075331,-0.02284899896947507,-0.2895183672035238,-0.4581920219370929,-0.07451400797087045,-0.11301379054386132
2016,0.36420768284405114,-0.38203637505143023,0.14364751362348507,0.1436475959063982,-0.26090843661232743,-0.21750305044840737,0.7023348840504752,0.028826502382143702,0.11386544619221464,-0.2370617931003852,-0.4954717540101702,UZ,-0.0451261959828906,-0.025496948454089383,-0.2989841436642592,-0.46044202587112487,-0.0570727699821869,-0.10697969297215706
2017,0.36431788274271953,-0.38130448764415276,0.14364751362348507,0.1436475959063982,-0.2573234135181443,-0.20876723305285433,-0.3086422148492948,0.047510417281483204,0.13201657051579865,-0.21958382186818787,-0.4954717540101702,UZ,-0.07949869390644833,-0.03953626917763219,-0.29709558381241014,-0.4552584213450511,-0.07965222083888214,-0.09195925533554469
2018,0.36437998329062954,-0.380892721974169,0.14364751362348507,0.1436475959063982,-0.2505428203005065,-0.20876723305285433,0.6349364107904903,0.061522329079967436,0.1456247031670504,-0.2014707002315492,-0.4954717540101702,UZ,-0.07149410425014895,-0.02697979724056113,-0.2530135397474996,-0.4519009748588973,-0.10365150448824736,-0.07656481681988375
2019,0.3644833254600809,-0.38020665653323665,0.14364751362348507,0.1436475959063982,-0.2545389960910598,-0.22476344612989788,0.32041020224389527,0.029739157782724724,0.1148070814197076,-0.22859008204401718,-0.4954717540101702,UZ,-0.03707007097706897,0.003797032513564796,-0.24137134366957788,-0.44938842715681204,-0.08186131919506276,-0.06894757507505608
2020,0.3643495997403485,-0.3810940226125264,0.14364751362348507,0.1436475959063982,-0.2630010896277692,-0.22476344612989788,0.36534251775055177,0.0467456862700298,0.13128103693962848,-0.22705971992726093,-0.4954717540101702,UZ,-0.03394178003662774,0.00465713047060003,-0.2482791631870867,-0.44624077787019667,-0.07194771079182591,-0.08075602560104009
2015,-0.07210924283143189,0.498688363240313,0.3726359093779692,0.37263625456197785,-0.210513679036402,-0.2110075511870763,1.3763196166503218,0.5824843582054108,0.5811897603129115,0.16168876062562898,0.9917059025811352,VE,-0.14052605036247862,0.9998723112013224,-0.25629484705982636,-0.19315094342235112,-0.1495890109249531,-0.018616123567047657
2016,-0.06088542601286059,0.5731695994325484,0.3726359093779692,0.37263625456197785,-0.2212904480445931,-0.22166286860538134,0.994394934843742,1.0111541554887853,0.9994034026992853,0.45017517115632966,0.9917059025811352,VE,-0.18150084304754943,0.850352779479079,-0.2731438166132494,-0.15800260941321856,-0.1870734216233984,-0.05045055765550929
2017,-0.09045747833660488,0.3769378185936054,0.3726359093779692,0.37263625456197785,-0.23969524166127387,-0.24340505646505117,-0.6681007389025463,0.07032070345314916,0.08051439711661272,-0.23516689104958347,0.9917059025811352,VE,-0.17213874511567953,0.8129989935054293,-0.28932300362611335,-0.1942572058378809,-0.18804832222959902,-0.05683463362126296
2018,-0.10743416799836793,0.26428214423249546,0.3726359093779692,0.37263625456197785,-0.2606377610872171,-0.24340505646505117,1.1853572757470316,0.3748958178672885,0.3725855723335976,-0.05010663560870084,0.9917059025811352,VE,-0.17476061346018548,0.844528274007573,-0.28731771101873577,-0.18743027795608022,-0.18088457208023284,-0.08724642726997395
2019,-0.0921452416939121,0.3657351378561335,0.3726359093779692,0.37263625456197785,-0.2753598828443268,-0.2110075511870763,0.5113725431471852,0.6620892301317354,0.6543542605950476,0.13513106932096589,0.9917059025811352,VE,-0.18380411835149674,0.8019333947820514,-0.28554249961653777,-0.195870069808282,-0.20546157460997458,-0.1381202379332671
2020,-0.08460650186711371,0.4157632446981412,0.3726359093779692,0.37263625456197785,-0.2831522543222822,-0.2110075511870763,0.08451554583394903,0.7607327729715556,0.7515991024251026,0.19574439145145628,0.9917059025811352,VE,-0.20747249563210496,0.8029546778110782,-0.2842485543502617,-0.19850091206483791,-0.2126284389695759,-0.20519975934441317
2015,0.1173736252852163,-0.3647254681933774,-0.35456804906156797,-0.3545690739658864,-0.16444173522647948,0.023761563341179005,-1.1848223672290954,0.03795715888290524,0.031507230197679086,-0.1784519385740707,0.10461747584246191,VN,0.4597160850265272,-0.1662617561512441,0.8732932327361073,0.3634141649924046,0.7154860424937899,0.15996167247215837
2016,0.08427936703860398,-0.14512100836926775,-0.35456804906156797,-0.3545690739658864,-0.1498355356879297,0.02320361879949221,-1.1061908150924467,0.13449296758299092,0.11844399191875238,-0.0978726846132235,0.10461747584246191,VN,0.5309146519805219,-0.20299533501604633,0.89422631928215,0.5043047680916088,0.6831975348861065,0.19067644044888682
2017,0.07378513641173541,-0.0754861561485378,-0.35456804906156797,-0.3545690739658864,-0.1465794347508427,0.018509483344178443,-0.6007022656425617,-0.03029668845394258,-0.0435826223606151,-0.21076304531154033,0.10461747584246191,VN,0.520706279381693,-0.21970913965065433,0.9481889493357486,0.588746829171267,0.7152671478863827,0.2025345544793744
2018,0.09452214759418069,-0.21308920506928042,-0.35456804906156797,-0.3545690739658864,-0.09339454929371648,0.018509483344178443,-0.6007022656425617,-0.07181811971041585,-0.07965323213160981,-0.17171612364863334,0.10461747584246191,VN,0.5827952588618533,-0.19621592666485155,1.0162158517131277,0.6274526409715174,0.7311647074572643,0.2938199978683902
2019,0.1137209320147461,-0.3404910202273621,-0.35456804906156797,-0.3545690739658864,-0.06549098630006188,0.023761563341179005,-1.4656493391456982,-0.08218585311944969,-0.08580819968268816,-0.14201848459853605,0.10461747584246191,VN,0.6160436140505424,-0.10744509473417811,0.9778449024400329,0.6850008293340325,0.7033719464335823,0.3834021206682503
2020,0.09673567019146175,-0.2277822555880041,-0.35456804906156797,-0.3545690739658864,-0.08783827743860313,0.023761563341179005,-0.8028976854225156,0.003752232910838318,-0.005878312999737607,-0.11170116957776342,0.10461747584246191,VN,0.62769381172704,-0.07791953709343985,0.9157993454702287,0.647842053309714,0.6731019708919542,0.3693161971778696
2015,0.37091073216876075,-0.42667177367767456,0.25941817865005,0.25941866789584295,-0.3406926173429563,-0.4020042084265087,0.5338387009005134,0.03726630272579466,0.1329491695317488,-0.32090447589777915,-1.252106000346098,YE,-0.2617988740975543,-0.17836747381770982,-0.3574846827574968,-0.12085977873240637,-0.30039765920230743,-0.271656399673941
2016,0.3712315024528883,-0.4288003462205064,0.25941817865005,0.25941866789584295,-0.33946818177134946,-0.4094576073729296,0.8708310672004368,0.03393168303385906,0.12977893141757552,-0.32169328777882705,-1.252106000346098,YE,-0.26261478328676247,-0.17615283472547796,-0.35083468331928985,-0.17219743854435016,-0.30282982838051165,-0.27859578839561905
2017,0.37128555469359203,-0.42915899001088603,0.25941817865005,0.25941866789584295,-0.33795079990357896,-0.41079638960739534,0.09574862471061311,0.031008500664063268,0.12695357537728666,-0.3218749289878187,-1.252106000346098,YE,-0.2535180242728261,-0.17576719893236717,-0.3506536954522467,-0.20106080647630814,-0.30525687499557974,-0.27949244717190824
2018,0.3703502651992495,-0.42295270488232656,0.25941817865005,0.25941866789584295,-0.3371443695732818,-0.41079638960739534,-0.01658216405602798,0.02580566016993986,0.12171515376538221,-0.3246670338180339,-1.252106000346098,YE,-0.2657532431213964,-0.1855071455754357,-0.3560964197778283,-0.22544695076356291,-0.3069770115959751,-0.2769431291627949
2019,0.3691512198195201,-0.4149961470448092,0.25941817865005,0.25941866789584295,-0.335383379732912,-0.4020042084265087,0.32041020224389527,0.02749283118215934,0.12310833807193305,-0.32150762950463657,-1.252106000346098,YE,-0.24963027505207844,-0.17095509136156445,-0.352233252353527,-0.21979530744094244,-0.2943486365018539,-0.2751838810895159
2020,0.3705858567717269,-0.4245159923672405,0.25941817865005,0.25941866789584295,-0.3402547397213221,-0.4020042084265087,0.017117072573964366,0.025893478516247483,0.1218482805025332,-0.3283761822366448,-1.252106000346098,YE,-0.22856457828656787,-0.16885634206556535,-0.35054750031228643,-0.22053741935766336,-0.2926392002510587,-0.2798045879866197
2015,0.29209151665883915,-0.030087647975189168,0.13585813487870887,0.1358582893103572,0.1625925457388126,0.3386244708253192,1.073026486980391,0.21619546214689506,0.2803588980910085,0.4011481129893844,1.5396134602726683,ZA,0.08901046325069442,0.13142093031694313,0.06471385377298015,0.02979049018659121,-0.06952581802983183,0.5376006221748412
2016,0.29555533663712313,-0.007100821548004317,0.13585813487870887,0.1358582893103572,0.17699545311082382,0.3530854824159766,1.1179588024870473,0.13177733552347082,0.19915383682816865,0.3601943079420825,1.5396134602726683,ZA,0.17786618067379395,0.051103713596236666,0.0456161885401966,0.038588703357469445,-0.08963941554395342,0.5158790652957908
2017,0.2911721047125589,-0.03618670970250112,0.13585813487870887,0.1358582893103572,0.17992148979999145,0.36419882675651327,0.8483649094471085,-0.34624089440612776,-0.2655508635858254,0.028566713035799902,1.5396134602726683,ZA,0.29544830310899267,-0.06347171089307378,-0.002213774155214506,0.033721281411595416,0.010082622952104714,0.5546198694571344
2018,0.29051471517011335,-0.04055085697991963,0.13585813487870887,0.1358582893103572,0.18679002401101957,0.36419882675651327,1.2527557490070165,0.02153814560324296,0.09116560145125273,0.2942798569891748,1.5396134602726683,ZA,0.21841096874624383,-0.006541244725698357,0.06428389466511815,0.07067212864144172,-0.000994715781158528,0.5535731887996078
2019,0.2957823084249596,-0.005596596997641406,0.13585813487870887,0.1358582893103572,0.1933604725171793,0.3386244708253192,1.0617934081037268,0.22052092919610594,0.285306083476548,0.44235901020941293,1.5396134602726683,ZA,0.1707115839578292,-0.026140306009403296,0.08728575439409911,0.05772750187740429,-0.015192546424959524,0.5582794876782158
2020,0.29302321536996667,-0.02390326258640714,0.13585813487870887,0.1358582893103572,0.1534912239683299,0.3386244708253192,0.14068094021726957,-0.21427206639128968,-0.1371273147384969,0.08886705339079705,1.5396134602726683,ZA,0.26635724978868924,-0.10393094242428201,0.08573513831904227,0.10691758151631642,0.025769359614082568,0.44578834637690967
2015,0.3356287630556704,-0.42124480959189875,0.09491566574969344,0.09491578719736493,-0.3620987114340568,-0.40452378349715645,-0.5670030290125694,-0.045737680911639725,0.03169284541120341,-0.42013242059997685,0.9395242304200362,ZW,-0.3469166899689607,-0.0983594772633172,-0.23741374395889653,-0.4595329897822222,-0.33375916520933085,-0.2800138798092525
2016,0.34115637854332986,-0.4164980330948207,0.09491566574969344,0.09491578719736493,-0.36169532495528484,-0.4084350886006138,-0.5108376346292489,-0.016437063064765375,0.06124691326292238,-0.3983205599832426,0.9395242304200362,ZW,-0.3399644831125489,-0.09711264423272939,-0.23622719540327036,-0.458513963658241,-0.33325845915446883,-0.28135236507573186
2017,0.32809897637534985,-0.37127927343496925,0.09491566574969344,0.09491578719736493,-0.3610001342711723,-0.4097949360881841,-1.4656493391456982,-0.4468276323910891,-0.35900843836153395,-0.7006144549602438,0.9395242304200362,ZW,-0.3338307066913575,-0.09787438226742937,-0.23675473654741858,-0.4606389247803876,-0.3264192868072615,-0.2822193267022133
2018,0.3346301062384376,-0.41461775240686705,0.09491566574969344,0.09491578719736493,-0.36048253871007513,-0.4097949360881841,-1.0724915784624542,-0.08589162383273771,-0.007470996131009612,-0.446405336563733,0.9395242304200362,ZW,-0.32683499567308405,-0.09737936692229374,-0.23350479920157577,-0.465883601339776,-0.32041824345880776,-0.2807697260149376
2019,0.32355877864870647,-0.34115180458341443,0.09491566574969344,0.09491578719736493,-0.36002832918966843,-0.40452378349715645,-0.8028976854225156,-0.010075171423100595,0.0638408870825641,-0.3944100413258635,0.9395242304200362,ZW,-0.335630449857127,-0.09792714570412368,-0.2352032648508329,-0.46986957472422813,-0.3317744268955221,-0.28287205010829963
2020,0.33261460057229886,-0.39295843574673356,0.09491566574969344,0.09491578719736493,-0.36128006073195096,-0.40452378349715645,-1.3645516292557214,-0.1939510813259218,-0.11272954357287598,-0.5233075265803675,0.9395242304200362,ZW,-0.31511863164815596,-0.09789441526748911,-0.2332084603057048,-0.4696453007942475,-0.3208447488257726,-0.2860896852236868
2015,-3.8223908574474446,4.883698855956093,-3.7533632856123456,-3.7533584220065777,1.3302502141585313,2.6491980708065768,-0.533303792382577,3.974328364755526,2.769847119884426,3.6254224403879314,0.7568883778561923,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-4.15912441125241,2.649185926934391,-3.7533632856123456,-3.7533584220065777,1.4244156025355295,2.8156420368903836,-0.6007022656425617,2.968308763377912,1.7252416953057497,2.9871142733902976,0.7568883778561923,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
