IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.a,Civil Aviation,CH4,fossil,0.000299457,0.000299457,0.000371697,0.000317367,0.000206397,0.000190751,0.000185635,0.000216547,0.000177725,0.000234596,0.000273222,0.000339707,0.00031576,0.000589949,0.000701088,0.001216939,0.00078602,0.001095065,0.001068121,0.001096365,0.001137131,0.001056514,0.00060427,0.000599173,0.000519542,0.000547746,0.000657814,0.000556726,0.000507274,0.000439071,0.00039635,0.000298758,0.000122854,0.000158594,0.000133189,0.000349636,0.000427437,0.00047695,0.001131128,0.002265849,0.003793073,0.007575396,0.00358445,0.002310155,0.001791332,0.001293303,0.000806883,0.001522859,0.001691456,0.000651143,0.000505582,0.000455192,0.00062232
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.062500236,0.068336444,0.076399742,0.077040978,0.067030019,0.073038918,0.071311383,0.079034746,0.090506918,0.098068171,0.102993946,0.129294284,0.143294625,0.201037888,0.189625238,0.194342179,0.172030953,0.211219605,0.204299113,0.20788302,0.216747735,0.223716574,0.143335224,0.158042423,0.177242034,0.181591921,0.176745731,0.172866179,0.173485575,0.156237526,0.103423117,0.085841966,0.079827872,0.101814545,0.077601668,0.144910923,0.151383068,0.135027163,0.315657513,0.520672158,0.747808317,0.863881559,0.764754836,0.510546269,0.347792402,0.472005117,0.339462231,0.323725908,0.42487747,0.379614676,0.294608377,0.307175527,0.312065429
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.d,Water-borne Navigation,CH4,fossil,0.0006747,0.0006747,0.000780912,0.0007447,0.000885912,0.002510462,0.001809249,0.002343949,0.002237737,0.002378949,0.002166524,0.002954524,0.002854813,0.003794712,0.004616657,0.006932087,0.006432497,0.006279668,0.006732634,0.004444723,0.003544069,0.003342432,0.001719755,0.001397031,0.001405463,0.001369103,0.001346942,0.001289852,0.001163062,0.000902066,0.002950034,0.002977033,0.002720201,0.003331181,0.003113918,0.004631718,0.005944627,0.005354977,0.011903808,0.01685545,0.01834968,0.022448793,0.021737084,0.014627844,0.012288184,0.013989993,0.012035492,0.011264194,0.015191063,0.013335901,0.010354699,0.010814746,0.010997304
Non-Annex_I,India +,AFG,Afghanistan,1.A.3.e,Other Transportation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,0.00045849,0.000486786,0.000571546,0.0005513,0.000552794,0.000568072,0.000591017,0.000451828,0.000475125,0.000562757,0.000801004,0.000681784,0.001028295,0.00121448,0.001379182,0.0030443,0.004626327,0.00573077,0.007580414,0.008512544,0.006526144,0.005228479,0.005777214,0.005337973,0.004930584,0.006241686,0.005024944,0.003901643,0.00407128,0.004139134
Non-Annex_I,India +,AFG,Afghanistan,1.A.4,Residential and other sectors,CH4,fossil,0.002126038,0.002126038,0.00219602,0.002090899,0.00247225,0.003713416,0.003417782,0.003876026,0.003566996,0.003921038,0.004768264,0.004204326,0.004018867,0.005093585,0.004872115,0.008053674,0.010643922,0.010795388,0.010255995,0.010205537,0.019759929,0.014475956,0.008548819,0.008377241,0.007824818,0.005696479,0.005479631,0.005453037,0.005510796,0.005541075,0.003158372,0.003188396,0.002513395,0.0034569,0.003227898,0.004668248,0.005451716,0.007928949,0.016013232,0.03061613,0.036181794,0.054742175,0.048522903,0.047307304,0.042714766,0.060024576,0.047930297,0.040824939,0.049947817,0.042442069,0.043415678,0.045271798,0.045996402
Non-Annex_I,India +,AFG,Afghanistan,1.A.5,Non-Specified,CH4,fossil,0.088066522,0.088066522,0.067891051,0.08568433,0.111416939,0.092096122,0.073421325,0.073859071,0.067300453,0.071952766,0.064086015,0.073605125,0.079415497,0.115174169,0.130567089,0.286774738,0.281182782,0.227991041,0.192553299,0.192616521,0.194879625,0.180057753,0.060892248,0.052475075,0.068884448,0.040851443,0.034083974,0.037696974,0.031214855,0.031464569,0.000654725,0.00129416,0.000684933,0.00109306,0.001309574,0.001392654,0.002336981,0.001741693,0.003059516,0.027185203,0.013940665,0.024229269,0.023047496,0.014537833,0.012096416,0.023260345,0.017343749,0.014936067,0.012381204,0.006892155,0.005351416,0.005584087,0.005677155
Non-Annex_I,India +,AFG,Afghanistan,1.B.1,Solid Fuels,CH4,fossil,0.113243719,0.113243719,0.099567241,0.117864232,0.126047956,0.151101245,0.167273186,0.199187006,0.231881911,0.230126297,0.235397086,0.28618906,0.306341175,0.306732772,0.342734177,2.429153158,2.568915044,2.668038089,2.200433144,2.065882679,1.649827928,1.433247577,0.387476249,0.097321153,0.082946999,0.090796226,0.059982862,0.03208906,0.022428519,0.015321555,0.012555949,0.531129598,0.451720515,0.629181811,0.362251991,0.600957013,0.672224028,4.327869349,6.317930631,7.844175691,11.95530461,24.31835445,20.29529475,21.97814284,25.35371481,22.28056475,27.74992423,35.802549,39.95665714,35.01335369,8.181124913,24.65779116,24.04622256
Non-Annex_I,India +,AFG,Afghanistan,1.B.2,Oil and Natural Gas,CH4,fossil,30.75729021,30.76542461,33.57304977,32.54938595,34.23916584,34.81586991,29.80012224,29.70476844,28.84732368,27.31755092,32.81133347,31.46539892,30.43122227,31.97090763,34.02361362,35.74467069,35.82277723,22.99129114,19.20754777,4.623810808,4.167883186,4.108949698,3.368086387,3.193623951,3.403963016,2.754665259,2.903233408,2.798597879,2.885525142,2.829924768,2.860431625,1.888843759,2.655968234,1.641901125,1.510013086,1.853812708,1.442115532,1.686070626,1.811503244,1.4866872,2.700100191,3.226921844,3.232981312,2.932251424,2.290327994,2.115964803,2.245306946,2.215186627,2.229581413,1.972066374,1.505133921,1.527636277,1.384204713
Non-Annex_I,India +,AFG,Afghanistan,3.A.1,Enteric Fermentation,CH4,fossil,285.286,284.979,229.542,244.083,264.2141,286.12184,292.487,285.66776,283.36964,277.4662,278.765,282.1516,282.2846,264.542,226.7,199.71,157.01256,171.4074,181.068,180.458,183.188406,185.85,188.743,191.49,198.5423,210.952288,244.85472,271.103,291.257689,325.7059617,278.71,230.0527,295.0725,303.0697,293.6962,287.3629,287.53,294.0871,325.3675,334.0693,384.9049,382.9102,367.1542,358.8565,365.9167,359.618666,357.2338582,348.3951062,356.0448879,340.9894332,355.7237419,354.9447571,354.1813405
Non-Annex_I,India +,AFG,Afghanistan,3.A.2,Manure Management,CH4,fossil,15.67183678,15.51595849,13.74058692,13.85995725,14.63728793,15.41317919,15.68784045,15.32972094,15.64079619,15.44525068,15.47230678,15.63111988,15.61111988,15.07089358,13.20953598,11.42020016,8.948034083,9.386820076,9.473142454,9.30791435,9.181673928,9.998634864,10.3020539,10.44321197,10.96249456,12.03676735,14.18257428,15.62804178,16.51547464,18.71961502,15.81714024,12.86983922,19.11610521,19.42481741,18.36592191,19.25704139,20.20419113,21.15147609,23.13128121,23.30535886,27.39167145,27.02995089,26.93616445,26.90378088,27.18946139,25.60399423,25.46795002,24.49404704,25.22609763,24.85192533,25.102981,25.00277835,24.90372639
Non-Annex_I,India +,AFG,Afghanistan,3.C.7,Rice cultivations,CH4,fossil,72.834534,71.17138333,73.740835,72.7517175,71.7626,70.7734825,69.784365,68.7952475,67.80613,65.5443075,59.87203783,53.7235585,50.319613,46.39706708,43.89924917,40.87812075,42.78085,45.4402845,49.64139,46.08282083,46.61393333,45.26635825,44.96540417,44.14113958,44.5545,41.27853583,41.66834583,42.011055,41.16324,31.35644167,28.504385,26.5310045,29.6007075,31.7933525,42.7565775,35.08232,35.08232,37.274965,41.660255,43.8529,45.607016,46.045545,44.9492225,44.9492225,48.23819,35.959378,26.0924755,23.99893805,25.77213007,27.96280169,32.3535733,32.16974618,31.25061057
Non-Annex_I,India +,AFG,Afghanistan,4.A,Solid Waste Disposal,CH4,fossil,1.857708632,2.253174974,2.402628052,2.558208418,2.717047854,2.87601917,3.049358148,3.224811256,3.392079527,3.53829283,3.652969717,3.748602162,3.810218631,3.846695924,3.878777174,3.927210408,3.96943666,4.033807413,4.14343327,4.324251336,4.596264203,4.932993051,5.371821166,5.87512744,6.373564109,6.812744248,7.165617543,7.44161543,7.676218606,7.928111921,8.243448661,8.655698575,9.142236126,9.837912796,10.26960175,11.08514254,11.74999174,12.7904017,13.43995693,14.92522171,16.30433313,16.96264826,18.29435483,19.38610691,20.26551379,21.03398552,21.78507743,22.56452064,23.22190079,23.94234456,24.68513962,25.41088079,26.1579587
Non-Annex_I,India +,AFG,Afghanistan,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.243146205,0.250456173,0.258111914,0.265898724,0.273531276,0.280743546,0.287691178,0.294269946,0.299759535,0.303210584,0.304041892,0.302156292,0.297986368,0.292595924,0.287496746,0.283968865,0.281869503,0.281478962,0.284313546,0.292252076,0.306470703,0.327656886,0.355464411,0.386716303,0.416873676,0.442701795,0.462690908,0.477947222,0.491040086,0.505911059,0.525397968,0.550551849,0.580181654,0.612698908,0.645611362,0.677082973,0.708400411,0.738853049,0.581446757,0.7963724,0.824750238,0.850806995,0.879267535,0.905308324,0.931375589,0.957041232,0.985050659,1.013115773,1.041391146,1.057840879,1.074550451,1.098052294,1.122068154
Non-Annex_I,India +,AFG,Afghanistan,4.D,Wastewater Treatment and Discharge,CH4,fossil,48.56750633,49.81778703,51.05551174,52.40764549,53.69400204,54.88607259,56.40583111,57.45037318,58.24343631,58.53590822,58.33727542,57.50589606,56.19914778,54.61929721,53.12884038,52.02738028,51.27681052,51.00085597,51.30011984,52.14475697,54.07987017,57.23612373,61.46273896,66.2357584,70.71373041,74.73185963,77.8929298,80.41862361,82.62212482,84.97331637,87.96117031,91.69100304,96.14820358,100.8247362,105.5159757,109.740834,113.2041994,116.3463541,119.3901426,122.5481875,126.1511399,130.1302813,134.6066237,139.2815375,143.6513162,147.7759559,151.7728842,155.6403337,159.2884517,162.9076089,166.8202648,170.6036853,174.4245848
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.2,Manufacturing Industries and Construction,CH4,bio,0.070829978,0.070829978,0.071189963,0.071730059,0.072450022,0.073379993,0.074400022,0.075659956,0.077100007,0.078540059,0.079979978,0.081329971,0.082679963,0.084059978,0.085500022,0.086969963,0.088470059,0.090089971,0.091799941,0.093779963,0.098071455,0.100790061,0.102571469,0.104527877,0.106841324,0.108551709,0.109024829,0.109778283,0.110518517,0.111088509,0.111915215,0.112921905,0.113971957,0.115081913,0.116076796,0.117156869,0.120032385,0.122515956,0.124799389,0.126775941,0.128906059,0.131142661,0.133349499,0.135372749,0.135731975,0.137058499,0.139705407,0.141959303,0.144174576,0.14603192,0.147904778,0.15093812,0.151052433
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.4,Residential and other sectors,CH4,bio,27.37505957,27.37505957,27.52194023,27.72671992,28.00921953,28.37034023,28.76536016,29.24663965,29.79784004,30.36133945,30.91313984,31.43508008,31.96798047,32.50312031,33.05281992,33.62172031,34.19391953,34.81337969,35.4933,36.25243984,37.10144023,37.96454023,38.8512,39.75495977,40.54824023,41.00576016,41.43758008,41.7765,42.10014023,42.44161992,42.84296016,43.31345977,43.82746016,44.2693,44.70994023,45.13618008,45.96270039,46.79281953,47.62413984,48.46206016,49.30328047,50.1466,50.98781992,51.81914063,52.63005938,53.41922031,54.18798047,54.99627031,55.73591719,56.46649141,57.19624922,58.57432274,58.57432274
Non-Annex_I,Southern_Africa,AGO,Angola,1.B.1,Solid Fuels,CH4,bio,55.38455205,54.93548812,54.82277227,54.70449459,54.80119961,55.10736416,55.40057875,55.78834187,56.37447268,56.94210662,57.49127734,57.91816932,58.43130383,58.82400117,59.30108672,59.75970508,60.19982445,60.71973102,61.31664,62.08417355,62.92132363,64.35352363,65.8812,67.40887637,68.17272363,69.79588242,72.37384121,74.4744,76.76592363,78.96195879,81.25348242,83.64047637,86.02748242,86.8868,87.74612363,88.60544121,90.22860605,91.85175273,93.47491758,95.09808242,96.72124727,98.3444,99.96755879,101.5907297,103.2138703,104.7415648,106.2692473,107.8544008,109.3049344,110.7377035,112.1688621,115.6269001,115.6269001
Non-Annex_I,Southern_Africa,AGO,Angola,3.C.1,Emissions from biomass burning,CH4,bio,2.083361906,2.04934854,2.042869202,2.117708935,1.958110834,1.958030696,1.963905901,1.791415189,1.802200984,1.632152655,1.692613729,1.55457244,1.548414252,1.586764782,1.603000387,1.626745745,1.848451338,1.921186243,1.883325389,1.792937228,1.582392659,1.843239593,2.003096987,2.04006161,2.049718149,1.939005118,2.104961093,2.060878064,2.43209003,2.254021071,2.416243224,2.766648077,3.102980314,3.35868057,3.762366616,4.152021881,3.925567219,4.415937394,3.720413466,5.255775291,5.52718452,6.370431955,3.964606398,6.816386331,6.276200425,6.507014619,7.989360437,8.033240411,8.30045227,8.31264443,8.637423028,8.687403215,8.648894596
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.004734985,0.004734985,0.005660816,0.005859361,0.013045314,0.012484979,0.01240704,0.01240704,0.01240704,0.013974841,0.014130721,0.014130721,0.014648408,0.015932346,0.002584705,0.004273112,0.005961506,0.004755507,0.008132308,0.007529308,0.009338307,0.007529308,0.005408546,0.004170955,0.006100559,0.005979954,0.006699863,0.011571422,0.010873793,0.0189878,0.022882597,0.025920181,0.025920181,0.031023024,0.019750538,0.023205568,0.026250547,0.029546,0.041846485,0.067237912,0.071561367,0.067367812,0.096189331,0.144161191,0.208745339,0.227285602,0.14870142,0.148046265,0.14710653,0.192819054,0.16530887,0.176132801,0.162705473
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,0.001298699,0.001298699,0.001298699,0.001443002,0.002116398,0.001394899,0.001491099,0.001827802,0.0019721,0.002212598,0.002404998,0.002404998,0.0019721,0.002549301,0.002693599,0.002837901,0.002837901,0.003078399,0.002885999,0.003174599,0.003222701,0.003318902,0.003463199,0.003174599,0.0035594,0.003607502,0.0036556,0.0037518,0.003511302,0.003896098,0.003607502,0.0037518,0.003896098,0.003367,0.0035594,0.003607502,0.003463199,0.003607502,0.0035594,0.0041366,0.004184698,0.0037518,0.0039442,0.009015705,0.0082619,0.005098601,0.011918807,0.047820986,0.050117563,0.052616073,0.058741071,0.064733525,0.058665539
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.008263801,0.008263801,0.009960301,0.011206803,0.009865805,0.009277199,0.009586797,0.008994603,0.014662797,0.013094996,0.013313698,0.013761899,0.012797096,0.012642293,0.023931613,0.030078899,0.02578279,0.027806365,0.026193576,0.027922447,0.049394955,0.041808157,0.045822759,0.063840884,0.042425305,0.049105115,0.052607919,0.046106433,0.028032002,0.0366534,0.040366477,0.044590509,0.047955623,0.047391918,0.054190222,0.04244709,0.052038433,0.058674386,0.058966479,0.062866713,0.067364875,0.070822905,0.06281379,0.0576254,0.055115615,0.062439324,0.074225987,0.041432858,0.051552145,0.045778874,0.038848204,0.041456912,0.038262143
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.a,Civil Aviation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007002199,0.007425899,0.0051736,0.004593801,0.0046161,0.0067346,0.004749899,0.004972901,0.005151301,0.0011819,0.0012265,0.001159599,0.0009812,0.0008028,0.00089626,0.000467944,0.000112102,8.55E-05,9.90E-05,0.00012258
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.162192837,0.167621918,0.303188087,0.267768941,0.238258721,0.172759544,0.175041551,0.147659091,0.239889478,0.199679002,0.205264197,0.184073365,0.181518078,0.158758428,0.189213189,0.217489626,0.221453398,0.233121811,0.264677284,0.270300492,0.224868714,0.253289857,0.238578406,0.247833791,0.298868002,0.237048293,0.218463215,0.219589325,0.166301744,0.240738748,0.221648573,0.248618198,0.298743967,0.265739323,0.6284383,0.446753757,0.548042355,0.705056022,0.943307573,1.172582439,1.037984497,1.161446031,1.496546104,1.573504088,1.652183248,1.585045247,1.502613535,1.227352389,1.25154115,1.371203263,0.998544302,1.044988223,0.975322341
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.d,Water-borne Navigation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030764303,0.008421715,0.00571548,0.004546488,0.004524801,0.004524801,0.004243389,0.004546488,0.005152687,0.005455785,0.006971311,0.006971311,0.006062013,0.005455785,0.003792696,0.003247106,0.003895449,0.00270729,0.003105043,0.004208489
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.e,Other Transportation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73E-05,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.4,Residential and other sectors,CH4,fossil,0.013857994,0.013857994,0.015881516,0.015916497,0.01379649,0.0116065,0.010721997,0.011396512,0.012272474,0.012272474,0.004493504,0.00543949,0.004256992,0.004729995,0.047517865,0.052885503,0.054454752,0.057745642,0.075055832,0.070219449,0.064003532,0.067259484,0.057998116,0.046378148,0.049541927,0.058066253,0.092036149,0.088560212,0.107932658,0.137284669,0.11087407,0.119725083,0.117215377,0.121993137,0.128319506,0.096597128,0.189800711,0.226417625,0.288934812,0.341929908,0.361802085,0.399200922,0.446740504,0.553226157,0.542435922,0.482616565,0.428446861,0.337451865,0.309690545,0.355798201,0.283061953,0.296227626,0.276479117
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.5,Non-Specified,CH4,fossil,,,,,,,,,0.030310005,0.061053008,0.08659998,0.080105,0.044166011,0.059754009,,,,,,,,,,,,,,,0.001791992,0.000447988,,,0.000447988,0.000447988,0.001344005,0.000896017,0.000896017,0.001344005,0.001791992,0.00223998,0.001344005,0.000896017,0.003135997,0.002688009,0.003135997,0.002688009,0.00223998,0.001920108,0.001928189,0.001962688,0.001486481,0.00155562,0.001451912
Non-Annex_I,Southern_Africa,AGO,Angola,1.B.2,Oil and Natural Gas,CH4,fossil,99.2909972,99.294556,122.581912,141.5615392,148.3356614,135.3058137,131.3118279,122.8509454,112.643815,125.2546229,129.2965282,112.2402316,106.3165608,152.7595217,178.8344791,198.9586438,242.5568797,309.335976,388.035715,390.5324421,412.2269615,382.856033,326.0327064,451.0289457,839.9660417,1030.921954,1280.759593,1338.846597,1459.722529,1452.32413,1328.933949,1251.395724,1222.616283,1176.827581,1220.859014,1230.290861,1093.824707,1032.037443,1082.374171,1037.356806,1196.074269,1101.018878,1127.872856,1135.801167,1102.834707,1172.942196,1128.779635,1092.15891,1005.522416,943.0130974,890.7231142,777.5108751,707.3487383
Non-Annex_I,Southern_Africa,AGO,Angola,3.A.1,Enteric Fermentation,CH4,fossil,101.9660321,109.31488,111.4066,112.4207,113.4038,114.3295,107.7819,110.368,114.8181,119.3478,123.7137,125.6309,127.5746,129.4656,131.37,133.2906,135.0756,131.3398,127.7179,124.0868,123.7050061,128.1817,133.1106,131.597,129.8861,132.5222415,145.60622,156.0963,170.41872,170.9521365,177.064,177.0706872,174.328185,171.5554702,167.34813,181.9682038,186.195626,190.5330829,194.9759228,199.4714881,204.2125342,208.8356598,213.634607,218.5616355,223.54615,228.4505077,231.2579774,231.5272263,233.6265429,233.5814308,236.0834048,237.6099842,239.1505954
Non-Annex_I,Southern_Africa,AGO,Angola,3.A.2,Manure Management,CH4,fossil,3.08427577,3.31973,3.42769,3.514092,3.601136,3.68764,3.523972,3.610304,3.746636,3.932714,4.064036,4.146714,4.22931,4.310288,4.392966,4.473288,4.553266,4.478616,4.387944,4.325772,4.318444,4.375444,4.442616,4.325366,4.206288,4.21916,4.564514,4.847786,5.208244,5.228926,5.40169,5.47459,5.54369,5.55199,5.56569,5.97436169,6.24127927,6.53136162,6.84747402,7.19300854,7.57176712,7.95050355,8.36250419,8.81154651,9.3012755,9.76366811,9.57230918,9.82117574,10.11971779,10.46403688,10.78829352,10.9932186,11.20456416
Non-Annex_I,Southern_Africa,AGO,Angola,3.C.7,Rice cultivations,CH4,fossil,5.213895,4.528609433,4.468991267,4.4093731,2.965742,2.92509325,3.845926,3.791727667,2.803147,2.5783317,2.1774796,1.966213883,1.9364048,1.55994195,1.5355527,1.0074423,0.9911828,0.48746165,0.4793319,0.628269533,0.48684345,0.6065902,0.651602146,0.731138583,3.4444272,1.830502483,1.104783733,0.8123283,0.663390667,0.675834727,0.546319882,0.49554382,0.471492002,1.001141046,1.428092643,1.577621145,0.985488275,1.1468518,2.106252123,3.016912518,3.042109662,3.313551615,3.550761087,3.755392433,3.826402564,3.827802406,2.044786364,1.38864257,1.071133111,1.077496026,1.086658624,1.086658624,1.086658624
Non-Annex_I,Southern_Africa,AGO,Angola,4.A,Solid Waste Disposal,CH4,fossil,1.710460195,2.098630146,2.275868736,2.465690252,2.668271559,2.883862892,3.141626135,3.419900433,3.717329476,4.037415552,4.383241976,4.789760421,5.233626164,5.707088715,6.202575526,6.713283916,7.269160084,7.844092162,8.441257586,9.074828073,9.758130872,10.46004331,11.00182707,10.85634279,11.4765361,12.69402069,13.95590962,15.0566454,16.08764068,17.06274185,18.13494366,19.36158366,21.17492788,22.63472481,24.57926105,26.98003507,29.20373762,31.69538264,34.19126386,36.01215726,38.1529679,40.32349741,43.06316288,45.6794446,48.36474204,50.73253358,52.31093261,54.10101055,55.69862514,57.53737954,59.43683593,61.15554213,62.92394732
Non-Annex_I,Southern_Africa,AGO,Angola,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.108197589,0.111135881,0.114332924,0.117807968,0.121576995,0.125657919,0.130091486,0.134870184,0.140077659,0.145825162,0.152186146,0.159343378,0.167191281,0.175529724,0.18406467,0.192589881,0.20112827,0.209661449,0.218476541,0.228009146,0.238588216,0.250472119,0.26353947,0.277536789,0.292048562,0.306782281,0.321168735,0.335784303,0.350992141,0.367337578,0.385256995,0.404960238,0.426426465,0.4495972,0.474297481,0.500407211,0.526145773,0.553147243,0.278838748,0.610077514,0.640190378,0.663805027,0.688377459,0.712847751,0.73798507,0.763732508,0.791179827,0.819336822,0.848274465,0.866233978,0.884573726,0.908741969,0.933570535
Non-Annex_I,Southern_Africa,AGO,Angola,4.D,Wastewater Treatment and Discharge,CH4,fossil,34.83698803,35.29091205,36.19050193,37.39828283,37.88492388,38.88445063,39.85237158,40.89524094,42.01484115,43.25064031,44.59505643,46.02049179,47.55264926,46.92545936,48.52543556,50.08274411,51.48843847,52.82001869,54.15828431,55.58287367,57.17577219,58.95699706,60.90744177,62.94985942,65.00708323,66.80680435,68.73957726,70.62301762,72.55123343,74.58640074,76.90231118,79.36029378,82.08358406,84.98306553,230.5782349,228.4765069,95.08903691,99.31770474,104.2251406,108.2513142,112.4472355,116.8334295,121.3789083,126.0695026,130.8639557,135.3470056,140.0771256,144.8858867,149.7114129,154.7035564,159.7869113,165.0733893,170.4701293
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,4.54E-06,4.54E-06,4.61E-06,4.67E-06,4.84E-06,5.10E-06,5.62E-06,4.86E-06,5.84E-06,7.16E-06,4.91E-06,4.85E-06,4.80E-06,4.53E-06,4.67E-06,4.51E-06,5.13E-06,5.40E-06,4.17E-06,4.20E-06,4.49E-06,4.66E-06,4.92E-06,4.99E-06,5.15E-06,5.16E-06,5.58E-06,5.15E-06,6.66E-06,5.78E-06,1.03E-05,1.36E-05,1.33E-05,1.44E-05,1.39E-05,1.38E-05,1.38E-05,1.42E-05,1.48E-05,1.45E-05,1.46E-05,1.60E-05,1.60E-05,1.72E-05,1.71E-05,1.72E-05,1.77E-05,1.83E-05,1.77E-05,1.91E-05,1.68E-05,1.86E-05,1.78E-05
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.2,Manufacturing Industries and Construction,CH4,fossil,4.39E-06,4.39E-06,4.74E-06,4.10E-06,4.45E-06,4.95E-06,5.27E-06,5.42E-06,5.82E-06,5.88E-06,7.17E-06,8.18E-06,6.36E-06,7.00E-06,7.27E-06,8.88E-06,1.30E-05,4.14E-05,2.94E-05,3.03E-05,2.96E-05,2.99E-05,2.79E-05,5.12E-05,5.35E-05,3.65E-05,3.75E-05,3.53E-05,5.84E-05,5.74E-05,6.05E-05,5.50E-05,5.19E-05,5.18E-05,6.05E-05,4.56E-05,4.42E-05,4.61E-05,4.46E-05,4.41E-05,4.34E-05,4.34E-05,4.40E-05,4.72E-05,4.72E-05,4.74E-05,4.81E-05,4.89E-05,4.75E-05,4.64E-05,3.83E-05,3.69E-05,3.83E-05
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.000531071,0.000530883,0.000542653,0.00049715,0.000556837,0.00055702,0.000498244,0.000551443,0.000648104,0.000686552,0.00121452,0.001857832,0.002069249,0.001754462,0.001614407,0.000949264,0.000727552,0.001455051,0.001498474,0.001561231,0.001566955,0.002057413,0.0021872,0.002635235,0.003655761,0.004438722,0.004105939,0.003334157,0.002707052,0.002407891,0.002814974,0.002973897,0.00185103,0.002353855,0.002151343,0.002288031,0.001988195,0.001898667,0.002480048,0.003608546,0.004241419,0.004497857,0.004454763,0.00472759,0.004664681,0.004568027,0.004638578,0.004720146,0.004518803,0.004410607,0.003640054,0.003507689,0.003640054
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.4,Residential and other sectors,CH4,fossil,2.11E-08,2.12E-08,1.91E-08,1.51E-08,1.84E-08,6.30E-08,9.33E-08,8.43E-08,1.36E-07,1.43E-07,3.18E-07,1.38E-07,1.46E-07,1.04E-07,1.05E-07,2.21E-07,2.18E-07,2.26E-07,2.13E-07,2.02E-07,3.30E-07,2.32E-07,3.94E-07,5.41E-07,5.78E-07,5.37E-07,5.62E-07,7.68E-07,1.63E-06,1.80E-06,1.68E-06,1.69E-06,1.57E-06,1.54E-06,1.35E-06,1.32E-06,1.17E-06,1.12E-06,1.08E-06,1.06E-06,1.15E-06,1.17E-06,1.17E-06,1.26E-06,1.26E-06,1.26E-06,1.28E-06,1.31E-06,1.27E-06,1.24E-06,1.02E-06,9.87E-07,1.02E-06
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.5,Non-Specified,CH4,fossil,2.20E-06,2.20E-06,2.16E-06,2.32E-06,2.50E-06,2.13E-06,2.42E-06,2.19E-06,3.15E-06,3.04E-06,4.25E-06,1.93E-06,1.68E-06,1.06E-06,7.00E-07,1.11E-06,1.71E-06,1.86E-06,1.35E-06,1.56E-06,2.42E-06,1.73E-06,2.64E-06,3.22E-06,3.13E-06,3.35E-06,3.39E-06,4.55E-06,1.61E-06,2.18E-06,1.72E-06,1.70E-06,1.76E-06,1.78E-06,1.37E-06,1.14E-06,1.21E-06,1.31E-06,8.98E-07,1.16E-06,1.76E-06,9.16E-07,9.16E-07,9.84E-07,9.82E-07,9.86E-07,8.31E-07,6.76E-07,6.58E-07,7.26E-07,7.20E-07,6.88E-07,7.01E-07
