Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,Experiment,LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),FUR LNLG,LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),FUR LNLGIS,LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),FUR LNLGOGIS
ARE,mean,,,,,,,-0.0609944,0.0203897,11.8215,3.54645,211.607,10.3911,-0.38,,LNLGIS,,,,,,,,-11.3435,11.062,0.416968,10.4781,212.024,1.34742,0.02,,,,,,,
ARE,mean,,,,,,,-0.0609944,0.0203897,11.8215,3.54645,211.607,10.3911,-0.38,,LNLGOGIS,,,,,,,,,,,,,,,-11.5589,10.9913,0.201557,10.4034,211.809,0.50472,-0.02
ARG,2015,112.047,242.044,-41.1207,242.044,156.704,241.266,-39.0733,2.86555,-114.094,-34.2282,197.824,19.3936,-1.15,0.28,IS,,,,,,,,,,,,,,,,,,,,,
ARG,2015,,,,,,,-39.0733,2.86555,-114.094,-34.2282,197.824,19.3936,-1.15,,LNLG,-719.161,700.999,-872.328,700.999,-674.504,700.731,0.7,,,,,,,,,,,,,,
ARG,2015,,,,,,,-39.0733,2.86555,-114.094,-34.2282,197.824,19.3936,-1.15,,LNLGIS,,,,,,,,-398.645,741.318,-551.813,741.318,-353.989,741.064,0.72,,,,,,,
ARG,2015,,,,,,,-39.0733,2.86555,-114.094,-34.2282,197.824,19.3936,-1.15,,LNLGOGIS,,,,,,,,,,,,,,,47.897,835.261,-105.27,835.261,92.5538,835.036,0.72
ARG,2016,-210.205,367.245,-363.917,367.245,-165.693,366.737,-39.6176,3.95405,-114.094,-34.2282,198.224,19.3036,-1.71,0.28,IS,,,,,,,,,,,,,,,,,,,,,
ARG,2016,,,,,,,-39.6176,3.95405,-114.094,-34.2282,198.224,19.3036,-1.71,,LNLG,-1096.46,288.668,-1250.17,288.668,-1051.95,288.022,0.7,,,,,,,,,,,,,,
ARG,2016,,,,,,,-39.6176,3.95405,-114.094,-34.2282,198.224,19.3036,-1.71,,LNLGIS,,,,,,,,-991.864,396.966,-1145.58,396.966,-947.352,396.496,0.72,,,,,,,
ARG,2016,,,,,,,-39.6176,3.95405,-114.094,-34.2282,198.224,19.3036,-1.71,,LNLGOGIS,,,,,,,,,,,,,,,-253.812,545.195,-407.524,545.195,-209.3,544.854,0.72
ARG,2017,-327.038,315.11,-479.001,315.11,-285.547,314.54,-37.8692,0.457247,-114.094,-34.2282,193.454,18.9496,-1.51,0.28,IS,,,,,,,,,,,,,,,,,,,,,
ARG,2017,,,,,,,-37.8692,0.457247,-114.094,-34.2282,193.454,18.9496,-1.51,,LNLG,-913.552,470.527,-1065.51,470.527,-872.061,470.145,0.7,,,,,,,,,,,,,,
ARG,2017,,,,,,,-37.8692,0.457247,-114.094,-34.2282,193.454,18.9496,-1.51,,LNLGIS,,,,,,,,-624.537,582.199,-776.5,582.199,-583.046,581.891,0.72,,,,,,,
ARG,2017,,,,,,,-37.8692,0.457247,-114.094,-34.2282,193.454,18.9496,-1.51,,LNLGOGIS,,,,,,,,,,,,,,,-595.992,678.966,-747.955,678.966,-554.501,678.702,0.72
ARG,2018,-245.061,217.192,-395.608,217.192,-205.448,216.364,-36.4529,2.37525,-114.094,-34.2282,190.159,18.9496,-1.28,0.28,IS,,,,,,,,,,,,,,,,,,,,,
ARG,2018,,,,,,,-36.4529,2.37525,-114.094,-34.2282,190.159,18.9496,-1.28,,LNLG,-815.288,552.578,-965.835,552.578,-775.676,552.253,0.7,,,,,,,,,,,,,,
ARG,2018,,,,,,,-36.4529,2.37525,-114.094,-34.2282,190.159,18.9496,-1.28,,LNLGIS,,,,,,,,-366.575,657.288,-517.122,657.288,-326.962,657.015,0.72,,,,,,,
ARG,2018,,,,,,,-36.4529,2.37525,-114.094,-34.2282,190.159,18.9496,-1.28,,LNLGOGIS,,,,,,,,,,,,,,,-482.815,403.436,-633.362,403.436,-443.203,402.991,0.72
ARG,2019,-213.24,354.183,-363.351,354.183,-178.715,353.651,-36.0174,3.24623,-114.094,-34.2282,184.636,19.3936,-1.73,0.28,IS,,,,,,,,,,,,,,,,,,,,,
ARG,2019,,,,,,,-36.0174,3.24623,-114.094,-34.2282,184.636,19.3936,-1.73,,LNLG,-1272.55,558.181,-1422.66,558.181,-1238.02,557.844,0.7,,,,,,,,,,,,,,
ARG,2019,,,,,,,-36.0174,3.24623,-114.094,-34.2282,184.636,19.3936,-1.73,,LNLGIS,,,,,,,,-1186.13,727.737,-1336.24,727.737,-1151.6,727.478,0.72,,,,,,,
ARG,2019,,,,,,,-36.0174,3.24623,-114.094,-34.2282,184.636,19.3936,-1.73,,LNLGOGIS,,,,,,,,,,,,,,,-623.316,489.948,-773.427,489.948,-588.791,489.564,0.72
ARG,2020,-418.437,395.979,-570.337,395.979,-399.051,395.504,-37.8061,2.57966,-114.094,-34.2282,171.286,19.3936,-0.69,0.28,IS,,,,,,,,,,,,,,,,,,,,,
ARG,2020,,,,,,,-37.8061,2.57966,-114.094,-34.2282,171.286,19.3936,-0.69,,LNLG,-878.118,457.886,-1030.02,457.886,-858.732,457.475,0.7,,,,,,,,,,,,,,
ARG,2020,,,,,,,-37.8061,2.57966,-114.094,-34.2282,171.286,19.3936,-0.69,,LNLGIS,,,,,,,,-976.53,447.187,-1128.43,447.187,-957.144,446.766,0.72,,,,,,,
ARG,2020,,,,,,,-37.8061,2.57966,-114.094,-34.2282,171.286,19.3936,-0.69,,LNLGOGIS,,,,,,,,,,,,,,,-84.6341,479.598,-236.534,479.598,-65.2483,479.206,0.72
ARG,mean,-184.154,197.942,-336.054,194.943,-146.79,193.992,-37.8061,2.57966,-114.094,-34.2282,189.264,19.2306,-1.52,0.28,IS,,,,,,,,,,,,,,,,,,,,,
ARG,mean,,,,,,,-37.8061,2.57966,-114.094,-34.2282,189.264,19.2306,-1.52,,LNLG,-1052.83,478.819,-1204.73,477.587,-1015.46,477.2,0.7,,,,,,,,,,,,,,
ARG,mean,,,,,,,-37.8061,2.57966,-114.094,-34.2282,189.264,19.2306,-1.52,,LNLGIS,,,,,,,,-655.32,472.673,-807.22,471.425,-617.956,471.033,0.72,,,,,,,
ARG,mean,,,,,,,-37.8061,2.57966,-114.094,-34.2282,189.264,19.2306,-1.52,,LNLGOGIS,,,,,,,,,,,,,,,-353.524,592.391,-505.424,591.396,-316.16,591.083,0.72
ARM,2015,-1.10513,6.28972,-0.245914,6.28972,4.96375,6.27879,-0.144247,0.277819,1.00346,0.301038,5.20966,0.370641,-0.21,0.02,IS,,,,,,,,,,,,,,,,,,,,,
ARM,2015,,,,,,,-0.144247,0.277819,1.00346,0.301038,5.20966,0.370641,-0.21,,LNLG,-2.19345,5.02838,-1.33424,5.02838,3.87542,5.0147,0.52,,,,,,,,,,,,,,
ARM,2015,,,,,,,-0.144247,0.277819,1.00346,0.301038,5.20966,0.370641,-0.21,,LNLGIS,,,,,,,,-0.682782,4.54881,0.176431,4.54881,5.38609,4.53369,0.38,,,,,,,
ARM,2015,,,,,,,-0.144247,0.277819,1.00346,0.301038,5.20966,0.370641,-0.21,,LNLGOGIS,,,,,,,,,,,,,,,-1.47352,6.21603,-0.61431,6.21603,4.59535,6.20497,0.46
ARM,2016,-2.44958,3.94843,-1.59104,3.94843,3.83921,3.93019,-0.144922,0.276469,1.00346,0.301038,5.43025,0.379053,0.91,0.02,IS,,,,,,,,,,,,,,,,,,,,,
ARM,2016,,,,,,,-0.144922,0.276469,1.00346,0.301038,5.43025,0.379053,0.91,,LNLG,0.965936,4.6214,1.82447,4.6214,7.25473,4.60583,0.52,,,,,,,,,,,,,,
ARM,2016,,,,,,,-0.144922,0.276469,1.00346,0.301038,5.43025,0.379053,0.91,,LNLGIS,,,,,,,,-1.8682,2.92824,-1.00967,2.92824,4.42059,2.9036,0.38,,,,,,,
ARM,2016,,,,,,,-0.144922,0.276469,1.00346,0.301038,5.43025,0.379053,0.91,,LNLGOGIS,,,,,,,,,,,,,,,-4.50453,3.01112,-3.64599,3.01112,1.78426,2.98717,0.46
ARM,2017,1.99854,8.65878,2.85757,8.65878,8.48766,8.64926,-0.144431,0.277451,1.00346,0.301038,5.63009,0.405915,-0.62,0.02,IS,,,,,,,,,,,,,,,,,,,,,
ARM,2017,,,,,,,-0.144431,0.277451,1.00346,0.301038,5.63009,0.405915,-0.62,,LNLG,-0.0816993,3.7842,0.77733,3.7842,6.40742,3.76237,0.52,,,,,,,,,,,,,,
ARM,2017,,,,,,,-0.144431,0.277451,1.00346,0.301038,5.63009,0.405915,-0.62,,LNLGIS,,,,,,,,-0.139296,6.69231,0.719733,6.69231,6.34982,6.67999,0.38,,,,,,,
ARM,2017,,,,,,,-0.144431,0.277451,1.00346,0.301038,5.63009,0.405915,-0.62,,LNLGOGIS,,,,,,,,,,,,,,,-0.372901,3.09749,0.486128,3.09749,6.11622,3.07078,0.46
ARM,2018,-2.07327,3.34268,-1.21396,3.34268,4.55365,3.31794,-0.144155,0.278003,1.00346,0.301038,5.76761,0.405915,1.42,0.02,IS,,,,,,,,,,,,,,,,,,,,,
ARM,2018,,,,,,,-0.144155,0.278003,1.00346,0.301038,5.76761,0.405915,1.42,,LNLG,5.23836,7.4769,6.09767,7.4769,11.8653,7.46588,0.52,,,,,,,,,,,,,,
ARM,2018,,,,,,,-0.144155,0.278003,1.00346,0.301038,5.76761,0.405915,1.42,,LNLGIS,,,,,,,,6.29873,10.6899,7.15803,10.6899,12.9256,10.6822,0.38,,,,,,,
ARM,2018,,,,,,,-0.144155,0.278003,1.00346,0.301038,5.76761,0.405915,1.42,,LNLGOGIS,,,,,,,,,,,,,,,2.86862,5.69934,3.72793,5.69934,9.49554,5.68487,0.46
ARM,2019,-4.56071,3.78368,-3.70094,3.78368,2.35644,3.76549,-0.143695,0.278923,1.00346,0.301038,6.05738,0.370641,0.89,0.02,IS,,,,,,,,,,,,,,,,,,,,,
ARM,2019,,,,,,,-0.143695,0.278923,1.00346,0.301038,6.05738,0.370641,0.89,,LNLG,-0.499989,3.07573,0.359776,3.07573,6.41715,3.05331,0.52,,,,,,,,,,,,,,
ARM,2019,,,,,,,-0.143695,0.278923,1.00346,0.301038,6.05738,0.370641,0.89,,LNLGIS,,,,,,,,-1.9911,2.36742,-1.13134,2.36742,4.92604,2.33823,0.38,,,,,,,
ARM,2019,,,,,,,-0.143695,0.278923,1.00346,0.301038,6.05738,0.370641,0.89,,LNLGOGIS,,,,,,,,,,,,,,,-3.25467,3.09411,-2.39491,3.09411,3.66247,3.07183,0.46
ARM,2020,-1.27867,2.42269,-0.419498,2.42269,5.19749,2.39417,-0.14429,0.277733,1.00346,0.301038,5.61699,0.370641,0.45,0.02,IS,,,,,,,,,,,,,,,,,,,,,
ARM,2020,,,,,,,-0.14429,0.277733,1.00346,0.301038,5.61699,0.370641,0.45,,LNLG,2.92284,9.08053,3.78201,9.08053,9.399,9.07297,0.52,,,,,,,,,,,,,,
ARM,2020,,,,,,,-0.14429,0.277733,1.00346,0.301038,5.61699,0.370641,0.45,,LNLGIS,,,,,,,,5.81573,9.79211,6.6749,9.79211,12.2919,9.78509,0.38,,,,,,,
ARM,2020,,,,,,,-0.14429,0.277733,1.00346,0.301038,5.61699,0.370641,0.45,,LNLGOGIS,,,,,,,,,,,,,,,-0.890523,7.2022,-0.0313523,7.2022,5.58564,7.19266,0.46
ARM,mean,-1.64272,2.55883,-0.783547,2.52583,4.83512,2.49651,-0.14429,0.277733,1.00346,0.301038,5.61866,0.383801,0.8,0.02,IS,,,,,,,,,,,,,,,,,,,,,
ARM,mean,,,,,,,-0.14429,0.277733,1.00346,0.301038,5.61866,0.383801,0.8,,LNLG,1.00828,3.80298,1.86745,3.78086,7.48611,3.76133,0.52,,,,,,,,,,,,,,
ARM,mean,,,,,,,-0.14429,0.277733,1.00346,0.301038,5.61866,0.383801,0.8,,LNLGIS,,,,,,,,1.6295,5.21531,2.48867,5.1992,8.10733,5.18502,0.38,,,,,,,
ARM,mean,,,,,,,-0.14429,0.277733,1.00346,0.301038,5.61866,0.383801,0.8,,LNLGOGIS,,,,,,,,,,,,,,,0.360473,3.44798,1.21964,3.42357,6.83831,3.40199,0.46
ATG,2015,-0.185352,0.124838,-0.14866,0.124838,0.359568,0.115026,-1.91797e-06,3.83595e-06,0.0366933,0.011008,0.508228,0.0485137,-0.0,0.05,IS,,,,,,,,,,,,,,,,,,,,,
ATG,2015,,,,,,,-1.91797e-06,3.83595e-06,0.0366933,0.011008,0.508228,0.0485137,-0.0,,LNLG,-0.185947,0.156946,-0.149256,0.156946,0.358972,0.14926,-0.09,,,,,,,,,,,,,,
ATG,2015,,,,,,,-1.91797e-06,3.83595e-06,0.0366933,0.011008,0.508228,0.0485137,-0.0,,LNLGIS,,,,,,,,-0.192708,0.131372,-0.156016,0.131372,0.352212,0.122086,0.0,,,,,,,
ATG,2015,,,,,,,-1.91797e-06,3.83595e-06,0.0366933,0.011008,0.508228,0.0485137,-0.0,,LNLGOGIS,,,,,,,,,,,,,,,-0.0496244,0.192733,-0.0129329,0.192733,0.495295,0.186527,-0.01
ATG,2016,-0.115648,0.155124,-0.0789573,0.155124,0.42766,0.146973,-2.41906e-06,4.83813e-06,0.0366933,0.011008,0.506617,0.0496247,0.37,0.05,IS,,,,,,,,,,,,,,,,,,,,,
ATG,2016,,,,,,,-2.41906e-06,4.83813e-06,0.0366933,0.011008,0.506617,0.0496247,0.37,,LNLG,-0.0418484,0.1117,-0.00515747,0.1117,0.501459,0.100071,-0.09,,,,,,,,,,,,,,
ATG,2016,,,,,,,-2.41906e-06,4.83813e-06,0.0366933,0.011008,0.506617,0.0496247,0.37,,LNLGIS,,,,,,,,-0.0919348,0.0832059,-0.0552439,0.0832059,0.451373,0.0667879,0.0,,,,,,,
ATG,2016,,,,,,,-2.41906e-06,4.83813e-06,0.0366933,0.011008,0.506617,0.0496247,0.37,,LNLGOGIS,,,,,,,,,,,,,,,0.065841,0.219299,0.102532,0.219299,0.609149,0.21361,-0.01
ATG,2017,-0.147019,0.13085,-0.110328,0.13085,0.396116,0.121075,-2.4421e-06,4.88421e-06,0.0366933,0.011008,0.506444,0.0496247,-0.18,0.05,IS,,,,,,,,,,,,,,,,,,,,,
ATG,2017,,,,,,,-2.4421e-06,4.88421e-06,0.0366933,0.011008,0.506444,0.0496247,-0.18,,LNLG,-0.173254,0.150422,-0.136564,0.150422,0.36988,0.142001,-0.09,,,,,,,,,,,,,,
ATG,2017,,,,,,,-2.4421e-06,4.88421e-06,0.0366933,0.011008,0.506444,0.0496247,-0.18,,LNLGIS,,,,,,,,-0.189535,0.148541,-0.152844,0.148541,0.3536,0.140007,0.0,,,,,,,
ATG,2017,,,,,,,-2.4421e-06,4.88421e-06,0.0366933,0.011008,0.506444,0.0496247,-0.18,,LNLGOGIS,,,,,,,,,,,,,,,-0.0243908,0.21617,0.0123001,0.21617,0.518744,0.210397,-0.01
ATG,2018,-0.214715,0.158657,-0.178022,0.158657,0.338782,0.150697,-9.10029e-07,1.82006e-06,0.0366933,0.011008,0.516804,0.0496247,-0.01,0.05,IS,,,,,,,,,,,,,,,,,,,,,
ATG,2018,,,,,,,-9.10029e-07,1.82006e-06,0.0366933,0.011008,0.516804,0.0496247,-0.01,,LNLG,-0.216961,0.137417,-0.180269,0.137417,0.336535,0.128143,-0.09,,,,,,,,,,,,,,
ATG,2018,,,,,,,-9.10029e-07,1.82006e-06,0.0366933,0.011008,0.516804,0.0496247,-0.01,,LNLGIS,,,,,,,,-0.220993,0.129009,-0.1843,0.129009,0.332504,0.119083,0.0,,,,,,,
ATG,2018,,,,,,,-9.10029e-07,1.82006e-06,0.0366933,0.011008,0.516804,0.0496247,-0.01,,LNLGOGIS,,,,,,,,,,,,,,,0.088835,0.220304,0.125527,0.220304,0.642332,0.214642,-0.01
ATG,2019,-0.13033,0.141409,-0.0936386,0.141409,0.435786,0.132826,-1.80278e-06,3.60556e-06,0.0366933,0.011008,0.529424,0.0485137,-0.31,0.05,IS,,,,,,,,,,,,,,,,,,,,,
ATG,2019,,,,,,,-1.80278e-06,3.60556e-06,0.0366933,0.011008,0.529424,0.0485137,-0.31,,LNLG,-0.172936,0.129914,-0.136245,0.129914,0.39318,0.120516,-0.09,,,,,,,,,,,,,,
ATG,2019,,,,,,,-1.80278e-06,3.60556e-06,0.0366933,0.011008,0.529424,0.0485137,-0.31,,LNLGIS,,,,,,,,-0.151914,0.118314,-0.115222,0.118314,0.414202,0.10791,0.0,,,,,,,
ATG,2019,,,,,,,-1.80278e-06,3.60556e-06,0.0366933,0.011008,0.529424,0.0485137,-0.31,,LNLGOGIS,,,,,,,,,,,,,,,0.0888359,0.192123,0.125527,0.192123,0.654952,0.185897,-0.01
ATG,2020,-0.179464,0.163102,-0.142773,0.163102,0.33227,0.155719,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.475043,0.0485137,0.45,0.05,IS,,,,,,,,,,,,,,,,,,,,,
ATG,2020,,,,,,,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.475043,0.0485137,0.45,,LNLG,-0.105658,0.106099,-0.0689661,0.106099,0.406077,0.0943584,-0.09,,,,,,,,,,,,,,
ATG,2020,,,,,,,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.475043,0.0485137,0.45,,LNLGIS,,,,,,,,-0.105468,0.120207,-0.068777,0.120207,0.406266,0.109983,0.0,,,,,,,
ATG,2020,,,,,,,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.475043,0.0485137,0.45,,LNLGOGIS,,,,,,,,,,,,,,,0.0884699,0.107654,0.125161,0.107654,0.600204,0.0961035,-0.01
ATG,mean,-0.115198,0.132827,-0.0785069,0.132371,0.428586,0.12294,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.507093,0.0490692,-0.37,0.05,IS,,,,,,,,,,,,,,,,,,,,,
ATG,mean,,,,,,,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.507093,0.0490692,-0.37,,LNLG,-0.173984,0.138768,-0.137293,0.138331,0.369801,0.129336,-0.09,,,,,,,,,,,,,,
ATG,mean,,,,,,,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.507093,0.0490692,-0.37,,LNLGIS,,,,,,,,-0.153805,0.116214,-0.117114,0.115691,0.389979,0.104769,0.0,,,,,,,
ATG,mean,,,,,,,-1.89839e-06,3.79678e-06,0.0366933,0.011008,0.507093,0.0490692,-0.37,,LNLGOGIS,,,,,,,,,,,,,,,0.088714,0.149662,0.125405,0.149257,0.632499,0.14096,-0.01
AUS,2015,719.106,486.008,616.212,486.008,1005.39,485.953,-50.398,19.1657,-52.4963,-15.7489,389.178,7.30224,-1.41,0.45,IS,,,,,,,,,,,,,,,,,,,,,
AUS,2015,,,,,,,-50.398,19.1657,-52.4963,-15.7489,389.178,7.30224,-1.41,,LNLG,-292.026,530.202,-394.921,530.202,-5.74213,530.152,0.66,,,,,,,,,,,,,,
AUS,2015,,,,,,,-50.398,19.1657,-52.4963,-15.7489,389.178,7.30224,-1.41,,LNLGIS,,,,,,,,-128.567,557.277,-231.461,557.277,157.717,557.229,0.73,,,,,,,
AUS,2015,,,,,,,-50.398,19.1657,-52.4963,-15.7489,389.178,7.30224,-1.41,,LNLGOGIS,,,,,,,,,,,,,,,105.532,368.055,2.63816,368.055,391.817,367.982,0.78
AUS,2016,179.542,581.492,79.9587,581.492,476.149,581.446,-47.0871,12.5438,-52.4963,-15.7489,396.191,7.38313,-2.03,0.45,IS,,,,,,,,,,,,,,,,,,,,,
AUS,2016,,,,,,,-47.0871,12.5438,-52.4963,-15.7489,396.191,7.38313,-2.03,,LNLG,-1607.43,607.248,-1707.02,607.248,-1310.83,607.203,0.66,,,,,,,,,,,,,,
AUS,2016,,,,,,,-47.0871,12.5438,-52.4963,-15.7489,396.191,7.38313,-2.03,,LNLGIS,,,,,,,,-1030.11,763.911,-1129.69,763.911,-733.502,763.876,0.73,,,,,,,
AUS,2016,,,,,,,-47.0871,12.5438,-52.4963,-15.7489,396.191,7.38313,-2.03,,LNLGOGIS,,,,,,,,,,,,,,,-973.068,460.648,-1072.65,460.648,-676.461,460.589,0.78
AUS,2017,205.609,314.379,92.0558,314.379,483.743,314.294,-61.0564,40.4825,-52.4963,-15.7489,391.688,7.32475,-1.25,0.45,IS,,,,,,,,,,,,,,,,,,,,,
AUS,2017,,,,,,,-61.0564,40.4825,-52.4963,-15.7489,391.688,7.32475,-1.25,,LNLG,-588.154,696.563,-701.706,696.563,-310.019,696.525,0.66,,,,,,,,,,,,,,
AUS,2017,,,,,,,-61.0564,40.4825,-52.4963,-15.7489,391.688,7.32475,-1.25,,LNLGIS,,,,,,,,-649.417,657.903,-762.97,657.903,-371.282,657.862,0.73,,,,,,,
AUS,2017,,,,,,,-61.0564,40.4825,-52.4963,-15.7489,391.688,7.32475,-1.25,,LNLGOGIS,,,,,,,,,,,,,,,-538.624,447.937,-652.176,447.937,-260.489,447.877,0.78
AUS,2018,452.427,426.042,336.251,426.042,728.241,425.979,-63.6797,45.7292,-52.4963,-15.7489,391.99,7.32475,-1.1,0.45,IS,,,,,,,,,,,,,,,,,,,,,
AUS,2018,,,,,,,-63.6797,45.7292,-52.4963,-15.7489,391.99,7.32475,-1.1,,LNLG,156.274,540.692,40.0982,540.692,432.088,540.643,0.66,,,,,,,,,,,,,,
AUS,2018,,,,,,,-63.6797,45.7292,-52.4963,-15.7489,391.99,7.32475,-1.1,,LNLGIS,,,,,,,,400.003,654.311,283.827,654.311,675.816,654.27,0.73,,,,,,,
AUS,2018,,,,,,,-63.6797,45.7292,-52.4963,-15.7489,391.99,7.32475,-1.1,,LNLGOGIS,,,,,,,,,,,,,,,324.421,297.023,208.245,297.023,600.234,296.933,0.78
AUS,2019,398.353,376.724,291.631,376.724,698.737,376.653,-54.2248,26.8192,-52.4963,-15.7489,407.105,7.30224,0.58,0.45,IS,,,,,,,,,,,,,,,,,,,,,
AUS,2019,,,,,,,-54.2248,26.8192,-52.4963,-15.7489,407.105,7.30224,0.58,,LNLG,729.143,425.486,622.421,425.486,1029.53,425.423,0.66,,,,,,,,,,,,,,
AUS,2019,,,,,,,-54.2248,26.8192,-52.4963,-15.7489,407.105,7.30224,0.58,,LNLGIS,,,,,,,,542.135,853.641,435.414,853.641,842.519,853.61,0.73,,,,,,,
AUS,2019,,,,,,,-54.2248,26.8192,-52.4963,-15.7489,407.105,7.30224,0.58,,LNLGOGIS,,,,,,,,,,,,,,,757.721,399.615,651.0,399.615,1058.11,399.548,0.78
AUS,2020,-4.65962,646.899,-112.445,646.899,258.815,646.857,-55.2892,28.9481,-52.4963,-15.7489,371.26,7.30224,-0.57,0.45,IS,,,,,,,,,,,,,,,,,,,,,
AUS,2020,,,,,,,-55.2892,28.9481,-52.4963,-15.7489,371.26,7.30224,-0.57,,LNLG,-156.263,506.529,-264.048,506.529,107.211,506.477,0.66,,,,,,,,,,,,,,
AUS,2020,,,,,,,-55.2892,28.9481,-52.4963,-15.7489,371.26,7.30224,-0.57,,LNLGIS,,,,,,,,76.7129,739.777,-31.0726,739.777,340.187,739.741,0.73,,,,,,,
AUS,2020,,,,,,,-55.2892,28.9481,-52.4963,-15.7489,371.26,7.30224,-0.57,,LNLGOGIS,,,,,,,,,,,,,,,-277.637,361.801,-385.423,361.801,-14.1629,361.728,0.78
AUS,mean,240.961,438.395,133.176,437.155,524.411,437.094,-55.2892,28.9481,-52.4963,-15.7489,391.235,7.32323,-1.28,0.45,IS,,,,,,,,,,,,,,,,,,,,,
AUS,mean,,,,,,,-55.2892,28.9481,-52.4963,-15.7489,391.235,7.32323,-1.28,,LNLG,-258.296,500.938,-366.081,499.853,25.1539,499.799,0.66,,,,,,,,,,,,,,
AUS,mean,,,,,,,-55.2892,28.9481,-52.4963,-15.7489,391.235,7.32323,-1.28,,LNLGIS,,,,,,,,-108.477,440.286,-216.263,439.05,174.973,438.989,0.73,,,,,,,
AUS,mean,,,,,,,-55.2892,28.9481,-52.4963,-15.7489,391.235,7.32323,-1.28,,LNLGOGIS,,,,,,,,,,,,,,,-58.0753,263.321,-165.861,261.251,225.374,261.148,0.78
AUT,2015,-23.0387,38.4443,-22.7379,38.4443,47.3476,38.4253,-3.05242,0.268871,3.35319,1.00596,70.0855,1.20758,-0.15,0.38,IS,,,,,,,,,,,,,,,,,,,,,
AUT,2015,,,,,,,-3.05242,0.268871,3.35319,1.00596,70.0855,1.20758,-0.15,,LNLG,-29.9571,39.038,-29.6563,39.038,40.4292,39.0193,0.34,,,,,,,,,,,,,,
AUT,2015,,,,,,,-3.05242,0.268871,3.35319,1.00596,70.0855,1.20758,-0.15,,LNLGIS,,,,,,,,-27.4236,31.1847,-27.1228,31.1847,42.9627,31.1613,0.5,,,,,,,
AUT,2015,,,,,,,-3.05242,0.268871,3.35319,1.00596,70.0855,1.20758,-0.15,,LNLGOGIS,,,,,,,,,,,,,,,-40.2049,31.8934,-39.9041,31.8934,30.1814,31.8705,0.45
AUT,2016,-37.5035,32.8571,-37.1411,32.8571,33.9577,32.8348,-2.99076,0.392192,3.35319,1.00596,71.0988,1.21286,-0.3,0.38,IS,,,,,,,,,,,,,,,,,,,,,
AUT,2016,,,,,,,-2.99076,0.392192,3.35319,1.00596,71.0988,1.21286,-0.3,,LNLG,-49.8831,21.2414,-49.5207,21.2414,21.5781,21.2067,0.34,,,,,,,,,,,,,,
AUT,2016,,,,,,,-2.99076,0.392192,3.35319,1.00596,71.0988,1.21286,-0.3,,LNLGIS,,,,,,,,-30.8194,26.8105,-30.457,26.8105,40.6419,26.783,0.5,,,,,,,
AUT,2016,,,,,,,-2.99076,0.392192,3.35319,1.00596,71.0988,1.21286,-0.3,,LNLGOGIS,,,,,,,,,,,,,,,-59.9924,44.3656,-59.63,44.3656,11.4689,44.349,0.45
AUT,2017,-33.8652,19.7645,-33.285,19.7645,39.9071,19.7238,-2.773,0.82771,3.35319,1.00596,73.192,1.26705,-0.32,0.38,IS,,,,,,,,,,,,,,,,,,,,,
AUT,2017,,,,,,,-2.773,0.82771,3.35319,1.00596,73.192,1.26705,-0.32,,LNLG,-49.4573,36.2398,-48.8771,36.2398,24.3149,36.2177,0.34,,,,,,,,,,,,,,
AUT,2017,,,,,,,-2.773,0.82771,3.35319,1.00596,73.192,1.26705,-0.32,,LNLGIS,,,,,,,,-36.2602,21.9379,-35.68,21.9379,37.512,21.9013,0.5,,,,,,,
AUT,2017,,,,,,,-2.773,0.82771,3.35319,1.00596,73.192,1.26705,-0.32,,LNLGOGIS,,,,,,,,,,,,,,,-49.3816,41.5514,-48.8014,41.5514,24.3906,41.5321,0.45
AUT,2018,-20.0122,50.1166,-19.634,50.1166,52.3175,50.1006,-2.97502,0.42367,3.35319,1.00596,71.9515,1.26705,-0.43,0.38,IS,,,,,,,,,,,,,,,,,,,,,
